organisation,mobile,route,community,stop,address,postcode,geox,geoy,day,type,arrival,departure,frequency,start,end,exceptions,timetable
Suffolk,Bury St Edmunds,Bury St Edmunds Route 10,Barrow,Autumn Close,"Autumn Close, Barrow",,0.5864768,52.2438213,Tuesday,Public,10:00,10:30,FREQ=WEEKLY;INTERVAL=4,2020-03-17,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-10/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 10,Barrow,The Green,"The Green, Barrow",,0.5837441,52.2421932,Tuesday,Public,10:35,11:35,FREQ=WEEKLY;INTERVAL=4,2020-03-17,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-10/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 10,Chevington,17 New Road,"17 New Road, Chevington",,0.612693,52.2079807,Tuesday,Public,11:50,12:05,FREQ=WEEKLY;INTERVAL=4,2020-03-17,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-10/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 10,Chevington,Tan Office Lane,"Tan Office Lane, Chevington",,0.6058086,52.1989635,Tuesday,Public,12:10,12:30,FREQ=WEEKLY;INTERVAL=4,2020-03-17,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-10/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 10,Great Saxham,Twite’s Corner,"Twite’s Corner, Great Saxham",,0.6200411,52.2351455,Tuesday,Public,09:15,09:30,FREQ=WEEKLY;INTERVAL=4,2020-03-17,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-10/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 10,Great Welnetham,Tutelina Road,"Tutelina Road, Great Welnetham",,,,Tuesday,Public,16:15,16:45,FREQ=WEEKLY;INTERVAL=4,2020-03-17,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-10/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 10,Hawstead,Whepstead Road Layby,"Whepstead Road Layby, Hawstead",,0.718927,52.1988598,Tuesday,Public,13:10,13:30,FREQ=WEEKLY;INTERVAL=4,2020-03-17,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-10/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 10,Little Welnetham,Village Noticeboard,"Village Noticeboard, Little Welnetham",,0.7503301986281703,52.1990205,Tuesday,Public,15:50,16:10,FREQ=WEEKLY;INTERVAL=4,2020-03-17,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-10/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 10,Nowton,Village Hall,"Village Hall, Nowton",,0.7288716733444094,52.2163266,Tuesday,Public,15:00,15:15,FREQ=WEEKLY;INTERVAL=4,2020-03-17,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-10/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 10,Pinford End,Bull Lane,"Bull Lane, Pinford End",,0.6974747,52.1951545,Tuesday,Public,13:40,13:55,FREQ=WEEKLY;INTERVAL=4,2020-03-17,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-10/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 10,Rushbrooke,Home Farm,"Home Farm, Rushbrooke",,0.7671162914010481,52.21756755,Tuesday,Public,15:25,15:45,FREQ=WEEKLY;INTERVAL=4,2020-03-17,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-10/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 10,Whepstead,Folly House,"Folly House, Whepstead",,0.6759056,52.1933971,Tuesday,Public,12:50,13:05,FREQ=WEEKLY;INTERVAL=4,2020-03-17,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-10/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 11,Beck Row,Rozell Court,"Rozell Court, Beck Row",,0.4868645,52.3721282,Wednesday,Public,12:30,12:50,FREQ=WEEKLY;INTERVAL=4,2020-03-18,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-11/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 11,Beck Row,Rose and Crown,"Rose and Crown, Beck Row",,0.4941998,52.3735838,Wednesday,Public,12:55,13:10,FREQ=WEEKLY;INTERVAL=4,2020-03-18,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-11/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 11,Beck Row,Shrub House Close,"Shrub House Close, Beck Row",,0.4860831,52.3725617,Wednesday,Public,14:15,14:40,FREQ=WEEKLY;INTERVAL=4,2020-03-18,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-11/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 11,Beck Row,Blackbird Road,"Blackbird Road, Beck Row",,0.4726662,52.3752525,Wednesday,Public,14:45,15:00,FREQ=WEEKLY;INTERVAL=4,2020-03-18,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-11/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 11,Eriswell,The Church,"The Church, Eriswell",,0.5317981,52.3744716,Wednesday,Public,11:30,11:50,FREQ=WEEKLY;INTERVAL=4,2020-03-18,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-11/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 11,Flempton,The Links,"The Links, Flempton",,0.6560712,52.298248,Wednesday,Public,09:30,09:55,FREQ=WEEKLY;INTERVAL=4,2020-03-18,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-11/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 11,Freckenham,Golden Boar,"Golden Boar, Freckenham",,0.4431006171875,52.3206359,Wednesday,Public,16:25,16:40,FREQ=WEEKLY;INTERVAL=4,2020-03-18,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-11/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 11,Hengrave,Convent Entrance,"Convent Entrance, Hengrave",,0.6727342,52.2860353,Wednesday,Public,09:10,09:25,FREQ=WEEKLY;INTERVAL=4,2020-03-18,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-11/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 11,Holywell Row,Opp. Methodist Church,"Opp. Methodist Church, Holywell Row",,0.5105745,52.3666702,Wednesday,Public,12:00,12:20,FREQ=WEEKLY;INTERVAL=4,2020-03-18,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-11/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 11,Isleham,Marina,"Marina, Isleham",,0.4111572,52.3420491,Wednesday,Public,15:55,16:15,FREQ=WEEKLY;INTERVAL=4,2020-03-18,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-11/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 11,West Row,Memorial,"Memorial, West Row",,0.4879632,52.3678644,Wednesday,Public,15:10,15:25,FREQ=WEEKLY;INTERVAL=4,2020-03-18,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-11/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 11,West Row,Cricks Road,"Cricks Road, West Row",,0.4655521,52.3518434,Wednesday,Public,15:30,15:45,FREQ=WEEKLY;INTERVAL=4,2020-03-18,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-11/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 11,West Stow,Chimney Corner,"Chimney Corner, West Stow",,0.6672851,52.3054689,Wednesday,Public,10:00,10:20,FREQ=WEEKLY;INTERVAL=4,2020-03-18,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-11/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 11,West Stow,Cornwallis Close,"Cornwallis Close, West Stow",,0.6688937,52.3026237,Wednesday,Public,10:25,10:45,FREQ=WEEKLY;INTERVAL=4,2020-03-18,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-11/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 11,West Stow,Walnut Tree Cottage,"Walnut Tree Cottage, West Stow",,,,Wednesday,Public,10:50,11:10,FREQ=WEEKLY;INTERVAL=4,2020-03-18,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-11/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 12,Barnham,Mill Lane Green,"Mill Lane Green, Barnham",,0.7436895,52.3784033,Thursday,Public,12:40,13:20,FREQ=WEEKLY;INTERVAL=4,2020-03-19,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-12/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 12,Euston,Memorial Bungalows,"Memorial Bungalows, Euston",,0.7879792,52.3769764,Thursday,Public,14:15,14:35,FREQ=WEEKLY;INTERVAL=4,2020-03-19,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-12/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 12,Fakenham Magna,Church,"Church, Fakenham Magna",,0.803906,52.3548546,Thursday,Public,14:40,14:55,FREQ=WEEKLY;INTERVAL=4,2020-03-19,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-12/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 12,Great Barton,Brand Road,"Brand Road, Great Barton",,0.7869032,52.2837575,Thursday,Public,10:35,10:45,FREQ=WEEKLY;INTERVAL=4,2020-03-19,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-12/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 12,Great Livermere,The Green,"The Green, Great Livermere",,0.7677893,52.3076577,Thursday,Public,10:50,11:15,FREQ=WEEKLY;INTERVAL=4,2020-03-19,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-12/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 12,Honington,First Steps Day Care,"First Steps Day Care, Honington",,0.8023619,52.3365919,Thursday,Public,11:40,12:00,FREQ=WEEKLY;INTERVAL=4,2020-03-19,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-12/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 12,Honington,Rymer Court,"Rymer Court, Honington",,0.7430575409228436,52.347482,Thursday,Public,12:10,12:30,FREQ=WEEKLY;INTERVAL=4,2020-03-19,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-12/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 12,Honington,The Green,"The Green, Honington",,,,Thursday,Public,15:30,16:00,FREQ=WEEKLY;INTERVAL=4,2020-03-19,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-12/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 12,Little Livermere,Heath Farm,"Heath Farm, Little Livermere",,0.7434121655243316,52.326462,Thursday,Public,11:20,11:30,FREQ=WEEKLY;INTERVAL=4,2020-03-19,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-12/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 12,Rougham,Mouse Lane,"Mouse Lane, Rougham",,0.7848251,52.2319369,Thursday,Public,09:15,09:40,FREQ=WEEKLY;INTERVAL=4,2020-03-19,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-12/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 12,Rougham,Post Office,"Post Office, Rougham",,0.8060912,52.2518184,Thursday,Public,09:50,10:25,FREQ=WEEKLY;INTERVAL=4,2020-03-19,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-12/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 12,Sapiston,"The Drift, Bus Shelter","The Drift, Bus Shelter, Sapiston",,0.8167053,52.3406637,Thursday,Public,15:00,15:25,FREQ=WEEKLY;INTERVAL=4,2020-03-19,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-12/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 12,Troston,Capel Close,"Capel Close, Troston",,0.7829006,52.315676,Thursday,Public,16:05,16:20,FREQ=WEEKLY;INTERVAL=4,2020-03-19,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-12/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 13,Boxstead Row,Bus Shelter,"Bus Shelter, Boxstead Row",,,,Friday,Public,12:25,12:35,FREQ=WEEKLY;INTERVAL=4,2020-03-20,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-13/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 13,Brockley,Village Hall,"Village Hall, Brockley",,,,Friday,Public,15:35,16:15,FREQ=WEEKLY;INTERVAL=4,2020-03-20,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-13/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 13,Hartest,Green,"Green, Hartest",,0.679155,52.1414721,Friday,Public,11:35,11:55,FREQ=WEEKLY;INTERVAL=4,2020-03-20,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-13/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 13,Hartest,The Row,"The Row, Hartest",,0.6757216,52.1372194,Friday,Public,12:00,12:20,FREQ=WEEKLY;INTERVAL=4,2020-03-20,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-13/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 13,Hartest,Top of the Hill,"Top of the Hill, Hartest",,,,Friday,Public,14:45,15:10,FREQ=WEEKLY;INTERVAL=4,2020-03-20,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-13/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 13,Hartest,Cross Green,"Cross Green, Hartest",,0.6795048416741989,52.14507795,Friday,Public,15:15,15:30,FREQ=WEEKLY;INTERVAL=4,2020-03-20,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-13/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 13,Hawkedon,Old ‘Queens Head’,"Old ‘Queens Head’, Hawkedon",,0.6248163,52.1459565,Friday,Public,10:50,11:10,FREQ=WEEKLY;INTERVAL=4,2020-03-20,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-13/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 13,Rede,Village Hall,"Village Hall, Rede",,0.6379525,52.1713246,Friday,Public,10:30,10:45,FREQ=WEEKLY;INTERVAL=4,2020-03-20,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-13/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 13,Shimpling Street,Post Box,"Post Box, Shimpling Street",,0.7304272,52.1415859,Friday,Public,14:20,14:35,FREQ=WEEKLY;INTERVAL=4,2020-03-20,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-13/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 13,Somerton,T-junction,"T-junction, Somerton",,0.646509,52.1464596,Friday,Public,11:15,11:30,FREQ=WEEKLY;INTERVAL=4,2020-03-20,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-13/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 13,Stanstead,Upper Street Community,"Upper Street Community, Stanstead",,0.6909612,52.1063234,Friday,Public,12:40,12:55,FREQ=WEEKLY;INTERVAL=4,2020-03-20,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-13/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 13,Stanstead,Valley View,"Valley View, Stanstead",,0.6933406,52.111266,Friday,Public,13:00,13:15,FREQ=WEEKLY;INTERVAL=4,2020-03-20,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-13/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 13,Whepstead,Community Hall,"Community Hall, Whepstead",,0.6722125723728036,52.2268342,Friday,Public,09:30,10:00,FREQ=WEEKLY;INTERVAL=4,2020-03-20,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-13/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 13,Whepstead,Three Ways,"Three Ways, Whepstead",,,,Friday,Public,10:05,10:20,FREQ=WEEKLY;INTERVAL=4,2020-03-20,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-13/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 14,Dalham,The Street,"The Street, Dalham",,0.5206312,52.2262348,Saturday,Public,11:30,12:00,FREQ=WEEKLY;INTERVAL=4,2020-03-21,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-14/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 14,Denham,Denham Abbots,"Denham Abbots, Denham",,1.2168303,52.3245434,Saturday,Public,10:05,10:25,FREQ=WEEKLY;INTERVAL=4,2020-03-21,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-14/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 14,Exning,George Gibson Close,"George Gibson Close, Exning",,0.3785583,52.267961,Saturday,Public,13:40,14:15,FREQ=WEEKLY;INTERVAL=4,2020-03-21,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-14/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 14,Exning,Beechwood,"Beechwood, Exning",,0.3727896,52.2654267,Saturday,Public,14:20,14:35,FREQ=WEEKLY;INTERVAL=4,2020-03-21,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-14/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 14,Exning,St Martins Close,"St Martins Close, Exning",,0.3744017,52.2630993,Saturday,Public,14:40,14:55,FREQ=WEEKLY;INTERVAL=4,2020-03-21,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-14/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 14,Exning,Lacey’s Lane,"Lacey’s Lane, Exning",,0.3687527,52.2613519,Saturday,Public,15:00,15:55,FREQ=WEEKLY;INTERVAL=4,2020-03-21,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-14/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 14,Exning,Burwell Road,"Burwell Road, Exning",,0.3643164,52.2670847,Saturday,Public,16:00,16:25,FREQ=WEEKLY;INTERVAL=4,2020-03-21,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-14/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 14,Exning,Exning Court,"Exning Court, Exning",,0.3749633,52.2751014,Saturday,Public,16:30,16:50,FREQ=WEEKLY;INTERVAL=4,2020-03-21,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-14/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 14,Hargrave,Orchard End,"Orchard End, Hargrave",,0.5895823779016394,52.2065997,Saturday,Public,09:30,09:50,FREQ=WEEKLY;INTERVAL=4,2020-03-21,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-14/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 14,Ousden,Village Hall,"Village Hall, Ousden",,0.5433546,52.2079711,Saturday,Public,10:35,11:05,FREQ=WEEKLY;INTERVAL=4,2020-03-21,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-14/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 14,Ousden,Church,"Church, Ousden",,,,Saturday,Public,11:10,11:25,FREQ=WEEKLY;INTERVAL=4,2020-03-21,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-14/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 15,Cavenham,Phone Box,"Phone Box, Cavenham",,0.5823679,52.2986263,Sunday,Public,15:40,16:00,FREQ=WEEKLY;INTERVAL=4,2020-03-22,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-15/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 15,Cavenham,Cavenham Farm,"Cavenham Farm, Cavenham",,0.5782732302342365,52.30480705,Sunday,Public,16:05,16:25,FREQ=WEEKLY;INTERVAL=4,2020-03-22,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-15/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 15,Gazely,Chequers,"Chequers, Gazely",,,,Sunday,Public,11:00,11:30,FREQ=WEEKLY;INTERVAL=4,2020-03-22,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-15/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 15,Herringswell,Village Hall,"Village Hall, Herringswell",,0.5167374,52.3351132,Sunday,Public,14:35,14:55,FREQ=WEEKLY;INTERVAL=4,2020-03-22,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-15/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 15,Higham,Chapel Hall,"Chapel Hall, Higham",,0.9638955,51.9818951,Sunday,Public,10:25,10:50,FREQ=WEEKLY;INTERVAL=4,2020-03-22,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-15/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 15,Horringer,Meadow Drive,"Meadow Drive, Horringer",,0.6732185,52.2228171,Sunday,Public,09:30,09:50,FREQ=WEEKLY;INTERVAL=4,2020-03-22,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-15/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 15,Kentford,Moulton Avenue,"Moulton Avenue, Kentford",,0.4950395,52.2707904,Sunday,Public,12:00,12:15,FREQ=WEEKLY;INTERVAL=4,2020-03-22,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-15/
Suffolk,Bury St Edmunds,Bury St Edmunds Route 15,Moulton,Tweed Close,"Tweed Close, Moulton",,0.4833778,52.2533529,Sunday,Public,12:20,12:50,FREQ=WEEKLY;INTERVAL=4,2020-03-22,,,https://www.suffolklibraries.co.uk/visit/mobile-libraries/bury-st-edmunds-mobile-library-route-15/
